"TOA5","CR6Series","CR6","10158","CR6.Std.09.02 CR6-WIFI.04.00.01","CPU:McGill_University_Program_Version32.CR6 Jan 17th modif2.cr6","43233","CS120A_Data"
"TIMESTAMP","RECORD","Message_ID","Sensor_ID","System_status","Interval_time","Visibilitystr","VisibilityUnits","Averaging_duration","User_alarm_1","User_alarm_2","Emitter_failure","Emitter_lens_dirty","Emitter_temp_error","Detector_lens_dirty","Detector_temp_error","Detector_saturated","Hood_temp_error","Signature_error","Flash_read_error","Flash_write_error","checksumrx"
"TS","RN","","","","","","","","","","","","","","","","","","","",""
"","","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp"
"2020-02-01 16:45:00",4336,"2","0","3","60","16187","M","1","0","0","0","0","0","1","0","0","0","0","0","0","558A"
"2020-02-01 16:50:00",4337,"2","0","3","60","16371","M","1","0","0","0","0","0","1","0","0","0","0","0","0","2C4A"
"2020-02-01 16:55:00",4338,"2","0","0","60","9714","M","1","0","0","0","0","0","0","0","0","0","0","0","0","F41E"
"2020-02-01 17:00:00",4339,"2","0","0","60","9440","M","1","0","0","0","0","0","0","0","0","0","0","0","0","A8DC"
"2020-02-01 17:05:00",4340,"2","0","0","60","8873","M","1","0","0","0","0","0","0","0","0","0","0","0","0","C29A"
"2020-02-01 17:10:00",4341,"2","0","0","60","9081","M","1","0","0","0","0","0","0","0","0","0","0","0","0","2C58"
"2020-02-01 17:15:00",4342,"2","0","0","60","10368","M","1","0","0","0","0","0","0","0","0","0","0","0","0","9D3E"
"2020-02-01 17:20:00",4343,"2","0","0","60","9883","M","1","0","0","0","0","0","0","0","0","0","0","0","0","EC79"
"2020-02-01 17:25:00",4344,"2","0","0","60","11468","M","1","0","0","0","0","0","0","0","0","0","0","0","0","5EC4"
"2020-02-01 17:30:00",4345,"2","0","3","60","15881","M","1","0","0","0","0","0","1","0","0","0","0","0","0","03B3"
"2020-02-01 17:35:00",4346,"2","0","3","60","15985","M","1","0","0","0","0","0","1","0","0","0","0","0","0","7E61"
"2020-02-01 17:40:00",4347,"2","0","3","60","15031","M","1","0","0","0","0","0","1","0","0","0","0","0","0","61A6"
"2020-02-01 17:45:00",4348,"2","0","0","60","12357","M","1","0","0","0","0","0","0","0","0","0","0","0","0","31B4"
"2020-02-01 17:50:00",4349,"2","0","0","60","13037","M","1","0","0","0","0","0","0","0","0","0","0","0","0","DCEA"
"2020-02-01 17:55:00",4350,"2","0","0","60","14067","M","1","0","0","0","0","0","0","0","0","0","0","0","0","6F7A"
"2020-02-01 18:00:00",4351,"2","0","0","60","14363","M","1","0","0","0","0","0","0","0","0","0","0","0","0","1EDB"
"2020-02-01 18:05:00",4352,"2","0","0","60","12871","M","1","0","0","0","0","0","0","0","0","0","0","0","0","920A"
"2020-02-01 18:10:00",4353,"2","0","0","60","13533","M","1","0","0","0","0","0","0","0","0","0","0","0","0","B9DE"
"2020-02-01 18:15:00",4354,"2","0","0","60","15408","M","1","0","0","0","0","0","0","0","0","0","0","0","0","1DBF"
"2020-02-01 18:20:00",4355,"2","0","0","60","14838","M","1","0","0","0","0","0","0","0","0","0","0","0","0","76F2"
"2020-02-01 18:25:00",4356,"2","0","0","60","15485","M","1","0","0","0","0","0","0","0","0","0","0","0","0","A18D"
"2020-02-01 18:30:00",4357,"2","0","0","60","17572","M","1","0","0","0","0","0","0","0","0","0","0","0","0","187D"
"2020-02-01 18:35:00",4358,"2","0","0","60","17553","M","1","0","0","0","0","0","0","0","0","0","0","0","0","FAA5"
"2020-02-01 18:40:00",4359,"2","0","0","60","18101","M","1","0","0","0","0","0","0","0","0","0","0","0","0","4A4C"
"2020-02-01 18:45:00",4360,"2","0","0","60","19222","M","1","0","0","0","0","0","0","0","0","0","0","0","0","8265"
"2020-02-01 18:50:00",4361,"2","0","0","60","20382","M","1","0","0","0","0","0","0","0","0","0","0","0","0","63FB"
"2020-02-01 18:55:00",4362,"2","0","0","60","20358","M","1","0","0","0","0","0","0","0","0","0","0","0","0","005A"
"2020-02-01 19:00:00",4363,"2","0","0","60","18521","M","1","0","0","0","0","0","0","0","0","0","0","0","0","4094"
"2020-02-01 19:05:00",4364,"2","0","0","60","20008","M","1","0","0","0","0","0","0","0","0","0","0","0","0","AF63"
"2020-02-01 19:10:00",4365,"2","0","0","60","17261","M","1","0","0","0","0","0","0","0","0","0","0","0","0","8AD5"
"2020-02-01 19:15:00",4366,"2","0","0","60","17121","M","1","0","0","0","0","0","0","0","0","0","0","0","0","2CF3"
"2020-02-01 19:20:00",4367,"2","0","0","60","16401","M","1","0","0","0","0","0","0","0","0","0","0","0","0","F144"
"2020-02-01 19:25:00",4368,"2","0","0","60","15770","M","1","0","0","0","0","0","0","0","0","0","0","0","0","576F"
"2020-02-01 19:30:00",4369,"2","0","0","60","16419","M","1","0","0","0","0","0","0","0","0","0","0","0","0","0F8C"
"2020-02-01 19:35:00",4370,"2","0","0","60","16366","M","1","0","0","0","0","0","0","0","0","0","0","0","0","AF4A"
"2020-02-01 19:40:00",4371,"2","0","0","60","14661","M","1","0","0","0","0","0","0","0","0","0","0","0","0","79F9"
"2020-02-01 19:45:00",4372,"2","0","0","60","14868","M","1","0","0","0","0","0","0","0","0","0","0","0","0","5B91"
"2020-02-01 19:50:00",4373,"2","0","0","60","15323","M","1","0","0","0","0","0","0","0","0","0","0","0","0","63E1"
"2020-02-01 19:55:00",4374,"2","0","0","60","15540","M","1","0","0","0","0","0","0","0","0","0","0","0","0","403D"
"2020-02-01 20:00:00",4375,"2","0","0","60","15218","M","1","0","0","0","0","0","0","0","0","0","0","0","0","0035"
"2020-02-01 20:05:00",4376,"2","0","0","60","14569","M","1","0","0","0","0","0","0","0","0","0","0","0","0","0C74"
"2020-02-01 20:10:00",4377,"2","0","0","60","14709","M","1","0","0","0","0","0","0","0","0","0","0","0","0","3645"
"2020-02-01 20:15:00",4378,"2","0","0","60","13420","M","1","0","0","0","0","0","0","0","0","0","0","0","0","3FE3"
"2020-02-01 20:20:00",4379,"2","0","0","60","15225","M","1","0","0","0","0","0","0","0","0","0","0","0","0","EFDE"
"2020-02-01 20:25:00",4380,"2","0","0","60","15198","M","1","0","0","0","0","0","0","0","0","0","0","0","0","CA97"
"2020-02-01 20:30:00",4381,"2","0","0","60","15705","M","1","0","0","0","0","0","0","0","0","0","0","0","0","6B2F"
"2020-02-01 20:35:00",4382,"2","0","0","60","14336","M","1","0","0","0","0","0","0","0","0","0","0","0","0","30A5"
"2020-02-01 20:40:00",4383,"2","0","0","60","13251","M","1","0","0","0","0","0","0","0","0","0","0","0","0","E4CD"
"2020-02-01 20:45:00",4384,"2","0","0","60","12995","M","1","0","0","0","0","0","0","0","0","0","0","0","0","9162"
"2020-02-01 20:50:00",4385,"2","0","0","60","12246","M","1","0","0","0","0","0","0","0","0","0","0","0","0","4664"
"2020-02-01 20:55:00",4386,"2","0","0","60","14316","M","1","0","0","0","0","0","0","0","0","0","0","0","0","229B"
"2020-02-01 21:00:00",4387,"2","0","0","60","13863","M","1","0","0","0","0","0","0","0","0","0","0","0","0","33BE"
"2020-02-01 21:05:00",4388,"2","0","0","60","14443","M","1","0","0","0","0","0","0","0","0","0","0","0","0","9659"
"2020-02-01 21:10:00",4389,"2","0","0","60","14186","M","1","0","0","0","0","0","0","0","0","0","0","0","0","6F0F"
"2020-02-01 21:15:00",4390,"2","0","0","60","14344","M","1","0","0","0","0","0","0","0","0","0","0","0","0","FE15"
"2020-02-01 21:20:00",4391,"2","0","0","60","12827","M","1","0","0","0","0","0","0","0","0","0","0","0","0","BD7F"
"2020-02-01 21:25:00",4392,"2","0","0","60","12289","M","1","0","0","0","0","0","0","0","0","0","0","0","0","2FC7"
"2020-02-01 21:30:00",4393,"2","0","0","60","11322","M","1","0","0","0","0","0","0","0","0","0","0","0","0","E63E"
"2020-02-01 21:35:00",4394,"2","0","0","60","10449","M","1","0","0","0","0","0","0","0","0","0","0","0","0","E55A"
"2020-02-01 21:40:00",4395,"2","0","0","60","10052","M","1","0","0","0","0","0","0","0","0","0","0","0","0","027F"
"2020-02-01 21:45:00",4396,"2","0","0","60","9953","M","1","0","0","0","0","0","0","0","0","0","0","0","0","07CB"
"2020-02-01 21:50:00",4397,"2","0","0","60","10676","M","1","0","0","0","0","0","0","0","0","0","0","0","0","F72F"
"2020-02-01 21:55:00",4398,"2","0","0","60","10737","M","1","0","0","0","0","0","0","0","0","0","0","0","0","AD9C"
"2020-02-01 22:00:00",4399,"2","0","0","60","10534","M","1","0","0","0","0","0","0","0","0","0","0","0","0","A0E4"
"2020-02-01 22:05:00",4400,"2","0","0","60","10850","M","1","0","0","0","0","0","0","0","0","0","0","0","0","C25E"
"2020-02-01 22:10:00",4401,"2","0","0","60","10547","M","1","0","0","0","0","0","0","0","0","0","0","0","0","9EB2"
"2020-02-01 22:15:00",4402,"2","0","0","60","10415","M","1","0","0","0","0","0","0","0","0","0","0","0","0","CC15"
"2020-02-01 22:20:00",4403,"2","0","0","60","10295","M","1","0","0","0","0","0","0","0","0","0","0","0","0","9078"
"2020-02-01 22:25:00",4404,"2","0","0","60","9757","M","1","0","0","0","0","0","0","0","0","0","0","0","0","D169"
"2020-02-01 22:30:00",4405,"2","0","0","60","8852","M","1","0","0","0","0","0","0","0","0","0","0","0","0","2042"
"2020-02-01 22:35:00",4406,"2","0","0","60","8622","M","1","0","0","0","0","0","0","0","0","0","0","0","0","3A46"
"2020-02-01 22:40:00",4407,"2","0","0","60","8228","M","1","0","0","0","0","0","0","0","0","0","0","0","0","249A"
"2020-02-01 22:45:00",4408,"2","0","0","60","7983","M","1","0","0","0","0","0","0","0","0","0","0","0","0","4F97"
"2020-02-01 22:50:00",4409,"2","0","0","60","7953","M","1","0","0","0","0","0","0","0","0","0","0","0","0","2A0C"
"2020-02-01 22:55:00",4410,"2","0","0","60","7674","M","1","0","0","0","0","0","0","0","0","0","0","0","0","61B2"
"2020-02-01 23:00:00",4411,"2","0","0","60","7694","M","1","0","0","0","0","0","0","0","0","0","0","0","0","1F08"
"2020-02-01 23:05:00",4412,"2","0","0","60","7531","M","1","0","0","0","0","0","0","0","0","0","0","0","0","C489"
"2020-02-01 23:10:00",4413,"2","0","0","60","7549","M","1","0","0","0","0","0","0","0","0","0","0","0","0","0C03"
"2020-02-01 23:15:00",4414,"2","0","0","60","7529","M","1","0","0","0","0","0","0","0","0","0","0","0","0","3A41"
"2020-02-01 23:20:00",4415,"2","0","0","60","7565","M","1","0","0","0","0","0","0","0","0","0","0","0","0","1A11"
"2020-02-01 23:25:00",4416,"2","0","0","60","7540","M","1","0","0","0","0","0","0","0","0","0","0","0","0","0B32"
"2020-02-01 23:30:00",4417,"2","0","0","60","7897","M","1","0","0","0","0","0","0","0","0","0","0","0","0","3B5A"
"2020-02-01 23:35:00",4418,"2","0","0","60","8239","M","1","0","0","0","0","0","0","0","0","0","0","0","0","DD63"
"2020-02-01 23:40:00",4419,"2","0","0","60","9921","M","1","0","0","0","0","0","0","0","0","0","0","0","0","C97B"
"2020-02-01 23:45:00",4420,"2","0","0","60","9200","M","1","0","0","0","0","0","0","0","0","0","0","0","0","9835"
"2020-02-01 23:50:00",4421,"2","0","0","60","10470","M","1","0","0","0","0","0","0","0","0","0","0","0","0","F94A"
"2020-02-01 23:55:00",4422,"2","0","0","60","12461","M","1","0","0","0","0","0","0","0","0","0","0","0","0","B23F"
