"TOA5","CR6Series","CR6","10158","CR6.Std.09.02 CR6-WIFI.04.00.01","CPU:McGill_University_Program_Version34 May 7 2020.CR6","30372","CS120A_Data"
"TIMESTAMP","RECORD","Message_ID","Sensor_ID","System_status","Interval_time","Visibilitystr","VisibilityUnits","Averaging_duration","User_alarm_1","User_alarm_2","Emitter_failure","Emitter_lens_dirty","Emitter_temp_error","Detector_lens_dirty","Detector_temp_error","Detector_saturated","Hood_temp_error","Signature_error","Flash_read_error","Flash_write_error","checksumrx"
"TS","RN","","","","","","","","","","","","","","","","","","","",""
"","","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp"
"2020-05-15 02:11:00",10502,"2","0","0","60","75000","M","1","0","0","0","0","0","0","0","0","0","0","0","0","EE25"
"2020-05-15 02:12:00",10503,"2","0","0","60","74386","M","1","0","0","0","0","0","0","0","0","0","0","0","0","7FD7"
"2020-05-15 02:13:00",10504,"2","0","0","60","71259","M","1","0","0","0","0","0","0","0","0","0","0","0","0","BD3D"
"2020-05-15 02:14:00",10505,"2","0","0","60","72587","M","1","0","0","0","0","0","0","0","0","0","0","0","0","5C11"
"2020-05-15 02:15:00",10506,"2","0","0","60","72604","M","1","0","0","0","0","0","0","0","0","0","0","0","0","97B8"
"2020-05-15 02:16:00",10507,"2","0","0","60","68760","M","1","0","0","0","0","0","0","0","0","0","0","0","0","090A"
"2020-05-15 02:17:00",10508,"2","0","0","60","70838","M","1","0","0","0","0","0","0","0","0","0","0","0","0","1F60"
"2020-05-15 02:18:00",10509,"2","0","0","60","68807","M","1","0","0","0","0","0","0","0","0","0","0","0","0","66C8"
"2020-05-15 02:19:00",10510,"2","0","0","60","72202","M","1","0","0","0","0","0","0","0","0","0","0","0","0","8D48"
"2020-05-15 02:20:00",10511,"2","0","0","60","68244","M","1","0","0","0","0","0","0","0","0","0","0","0","0","7E00"
"2020-05-15 02:21:00",10512,"2","0","0","60","69979","M","1","0","0","0","0","0","0","0","0","0","0","0","0","7B3B"
"2020-05-15 02:22:00",10513,"2","0","0","60","75000","M","1","0","0","0","0","0","0","0","0","0","0","0","0","EE25"
"2020-05-15 02:23:00",10514,"2","0","0","60","75000","M","1","0","0","0","0","0","0","0","0","0","0","0","0","EE25"
"2020-05-15 02:24:00",10515,"2","0","0","60","75000","M","1","0","0","0","0","0","0","0","0","0","0","0","0","EE25"
